# T[s],P0[MPa],P1[MPa],P2[MPa]
38.157,15.664,2.179,3.069
38.166,15.664,2.179,3.069
38.180,15.664,2.179,3.069
38.190,15.664,2.179,3.069
38.199,15.664,2.179,3.069
38.206,15.664,2.179,3.069
38.217,15.639,2.179,3.069
38.227,15.639,2.179,3.069
38.237,15.664,2.179,3.069
38.245,15.639,2.179,3.069
38.256,15.639,2.179,3.069
38.270,15.639,2.179,3.069
38.292,15.639,2.179,3.069
38.297,15.639,2.179,3.069
38.306,15.639,2.179,3.069
38.315,15.639,2.179,3.069
38.325,15.613,2.179,3.069
38.336,15.639,2.185,3.069
38.346,15.613,2.179,3.069
38.356,15.613,2.179,3.069
38.366,15.613,2.179,3.069
38.377,15.613,2.179,3.069
38.387,15.613,2.179,3.069
38.395,15.613,2.179,3.069
38.406,15.613,2.179,3.069
38.417,15.613,2.179,3.069
38.426,15.613,2.179,3.069
38.436,15.613,2.179,3.069
38.446,15.613,2.172,3.069
38.457,15.613,2.172,3.069
38.467,15.613,2.179,3.069
38.476,15.588,2.179,3.069
38.487,15.588,2.172,3.069
38.497,15.588,2.179,3.069
38.506,15.588,2.179,3.069
38.517,15.588,2.179,3.069
38.526,15.588,2.179,3.069
38.537,15.588,2.179,3.069
38.546,15.588,2.179,3.069
38.742,15.538,2.179,3.069
38.757,15.538,2.179,3.069
38.767,15.538,2.179,3.069
38.776,15.538,2.179,3.069
38.786,15.538,2.179,3.069
38.796,15.538,2.179,3.069
38.817,15.513,2.179,3.069
38.831,15.513,2.179,3.069
38.839,15.513,2.179,3.069
38.847,15.513,2.179,3.069
38.857,15.513,2.179,3.069
38.866,15.513,2.179,3.069
38.876,15.513,2.179,3.069
38.886,15.513,2.179,3.069
38.896,15.513,2.179,3.069
38.906,15.513,2.179,3.069
38.916,15.513,2.179,3.069
38.926,15.488,2.179,3.069
38.937,15.488,2.185,3.069
38.946,15.488,2.179,3.069
38.956,15.488,2.179,3.069
38.966,15.488,2.179,3.069
38.976,15.488,2.179,3.075
38.986,15.488,2.179,3.075
38.995,15.488,2.185,3.069
39.007,15.488,2.179,3.075
39.017,15.488,2.179,3.069
39.026,15.488,2.179,3.069
39.039,15.488,2.179,3.069
39.052,15.488,2.179,3.069
39.059,15.463,2.179,3.069
39.067,15.463,2.179,3.069
39.077,15.463,2.179,3.069
