# T[s],gimbal_a_enable,gimbal_a_target[enc],gimbal_b_enable,gimbal_b_target[enc],gasjet
8.397,1,132,1,3,0
8.407,1,132,1,-4,0
8.416,1,126,1,-3,0
8.426,1,133,1,0,0
8.437,1,135,1,-5,0
8.446,1,120,1,0,0
8.457,1,128,1,-3,0
8.466,1,124,1,-1,0
8.476,1,118,1,2,0
8.486,1,123,1,4,0
8.496,1,117,1,-2,0
8.506,1,113,1,12,2
8.516,1,114,1,8,2
8.526,1,112,1,9,2
8.537,1,114,1,15,2
8.546,1,124,1,8,2
8.556,1,124,1,0,2
8.566,1,136,1,9,2
8.576,1,127,1,-8,2
8.586,1,123,1,-8,2
8.597,1,128,1,4,2
8.606,1,120,1,-4,0
8.616,1,115,1,-11,0
8.627,1,136,1,5,0
8.637,1,134,1,0,0
8.646,1,124,1,-7,0
8.656,1,135,1,6,0
8.666,1,112,1,6,0
8.676,1,117,1,9,0
8.687,1,120,1,11,0
8.696,1,113,1,1,0
8.707,1,128,1,11,0
8.717,1,134,1,-3,0
8.727,1,118,1,-6,0
8.738,1,126,1,7,0
8.746,1,125,1,8,0
8.756,1,116,1,0,0
8.766,1,137,1,19,0
8.776,1,132,1,4,0
8.787,1,127,1,-9,0
8.797,1,143,1,-1,0
8.806,1,126,1,-18,0
8.817,1,122,1,-19,0
8.826,1,132,1,-13,0
8.836,1,130,1,-13,0
8.846,1,129,1,-10,0
8.856,1,137,1,-5,0
8.866,1,134,1,-4,0
8.876,1,135,1,2,0
8.886,1,126,1,0,0
8.897,1,123,1,1,0
8.906,1,128,1,5,2
8.916,1,122,1,-4,2
8.927,1,119,1,0,2
8.938,1,124,1,0,2
8.946,1,119,1,-1,2
8.956,1,117,1,6,2
8.967,1,122,1,8,2
8.977,1,119,1,-1,2
8.986,1,128,1,4,2
8.996,1,124,1,-8,2
9.007,1,123,1,-11,0
9.017,1,125,1,-9,0
9.026,1,128,1,-4,0
9.037,1,121,1,-7,0
9.047,1,129,1,3,0
9.056,1,123,1,-4,0
9.066,1,121,1,-7,0
9.078,1,119,1,-10,0
9.086,1,119,1,-14,0
9.096,1,120,1,-13,0
9.106,1,126,1,-10,0
9.116,1,127,1,-9,0
9.127,1,128,1,-6,0
9.137,1,128,1,-11,0
9.148,1,127,1,-11,0
9.156,1,128,1,-12,0
9.166,1,125,1,-15,0
9.176,1,135,1,-9,0
9.186,1,136,1,-5,0
9.196,1,135,1,-8,0
9.206,1,131,1,-4,2
9.215,1,128,1,-8,2
9.226,1,122,1,-10,2
9.236,1,122,1,-7,2
9.246,1,120,1,-6,2
9.257,1,122,1,-6,2
9.266,1,128,1,-4,2
9.276,1,128,1,-4,2
9.286,1,127,1,0,2
9.296,1,127,1,1,2
9.305,1,123,1,-5,2
9.317,1,128,1,2,2
9.326,1,123,1,-12,2
9.336,1,120,1,-23,2
9.346,1,125,1,-20,2
9.356,1,125,1,-19,2
9.367,1,112,1,-24,2
9.376,1,124,1,-1,2
9.386,1,124,1,-5,2
9.396,1,129,1,0,2
9.406,1,136,1,3,2
9.416,1,143,1,-4,2
9.426,1,133,1,-12,2
9.436,1,134,1,-3,2
9.446,1,115,1,-18,2
9.457,1,118,1,-8,2
9.466,1,120,1,2,2
9.477,1,120,1,-9,2
9.486,1,129,1,0,2
9.496,1,134,1,-2,2
9.506,1,125,1,-16,0
9.516,1,128,1,-15,0
9.527,1,124,1,-15,0
9.537,1,121,1,-19,0
9.546,1,129,1,-12,0
9.555,1,131,1,-14,0
9.567,1,132,1,-16,0
9.576,1,138,1,-11,0
9.586,1,133,1,-15,0
9.596,1,132,1,-5,0
9.606,1,128,1,-11,0
9.616,1,124,1,-15,0
9.626,1,126,1,-12,0
9.637,1,124,1,-20,0
9.645,1,118,1,-35,0
9.656,1,128,1,-24,0
9.666,1,122,1,-24,0
9.676,1,122,1,-25,0
9.686,1,129,1,-18,0
9.697,1,129,1,-11,0
9.707,1,123,1,-5,0
9.716,1,127,1,-1,0
9.725,1,121,1,-4,0
9.737,1,125,1,9,0
9.746,1,124,1,0,0
9.756,1,125,1,-5,0
9.766,1,125,1,-1,0
9.776,1,124,1,-4,0
9.787,1,118,1,-16,0
9.797,1,123,1,-15,0
9.807,1,120,1,-25,0
9.815,1,123,1,-25,0
9.826,1,125,1,-22,0
9.836,1,127,1,-22,0
9.846,1,125,1,-16,0
9.856,1,125,1,-14,0
9.867,1,125,1,-14,0
9.876,1,125,1,-16,0
9.887,1,122,1,-19,0
9.897,1,125,1,-12,0
9.905,1,125,1,-6,0
9.917,1,116,1,-14,0
9.926,1,117,1,-7,0
9.936,1,121,1,-6,0
9.948,1,120,1,-9,0
9.962,1,122,1,-8,0
9.969,1,129,1,-4,0
9.976,1,125,1,-14,0
9.986,1,125,1,-11,0
9.997,1,119,1,-19,0
10.006,1,115,1,-26,2
10.016,1,116,1,-23,2
10.026,1,121,1,-21,2
10.037,1,120,1,-24,2
10.050,1,125,1,-14,2
10.061,1,128,1,-10,2
10.066,1,125,1,-12,2
10.076,1,126,1,-6,2
10.086,1,124,1,-9,2
10.096,1,123,1,-12,2
10.106,1,119,1,-14,2
10.116,1,121,1,-13,2
10.127,1,117,1,-20,2
10.137,1,123,1,-9,2
10.147,1,123,1,-8,2
10.157,1,127,1,-10,2
10.166,1,129,1,-11,2
10.177,1,133,1,-12,2
10.186,1,129,1,-20,2
10.196,1,126,1,-20,2
10.206,1,123,1,-14,0
10.216,1,118,1,-14,0
10.227,1,115,1,-11,0
10.237,1,113,1,-8,0
10.247,1,116,1,-13,0
10.261,1,122,1,-14,0
10.272,1,125,1,-12,0
10.280,1,126,1,-15,0
10.286,1,129,1,-11,0
10.296,1,130,1,-5,0
10.306,1,125,1,-16,0
10.316,1,128,1,-10,0
10.327,1,128,1,-9,0
10.337,1,128,1,-25,0
10.346,1,127,1,-22,0
10.357,1,132,1,-19,0
10.366,1,122,1,-30,0
10.376,1,121,1,-21,0
10.386,1,118,1,-12,0
10.396,1,114,1,-19,0
10.406,1,114,1,-8,0
10.416,1,120,1,-10,0
10.427,1,121,1,-20,0
10.436,1,126,1,-18,0
10.446,1,130,1,-16,0
10.456,1,127,1,-20,0
10.466,1,131,1,-9,0
10.476,1,127,1,-12,0
10.487,1,124,1,-15,0
10.496,1,121,1,-20,0
10.506,1,122,1,-28,0
10.516,1,122,1,-29,0
10.526,1,126,1,-21,0
10.537,1,123,1,-17,0
10.550,1,122,1,-12,0
10.559,1,122,1,-3,0
10.566,1,119,1,-12,0
10.577,1,120,1,-18,0
10.586,1,125,1,-18,0
10.595,1,128,1,-21,0
10.607,1,128,1,-22,0
10.616,1,128,1,-11,0
10.626,1,124,1,-10,0
10.637,1,126,1,-6,0
10.646,1,129,1,-3,0
10.656,1,126,1,-16,0
10.666,1,131,1,-22,0
10.677,1,128,1,-25,0
10.686,1,123,1,-34,0
10.696,1,123,1,-28,0
10.706,1,123,1,-17,0
10.717,1,116,1,-14,0
10.726,1,124,1,0,0
10.737,1,123,1,-3,0
10.746,1,120,1,-5,0
10.755,1,123,1,-5,0
10.765,1,122,1,-14,0
10.776,1,123,1,-10,0
10.786,1,124,1,-5,0
10.796,1,127,1,-8,0
10.806,1,134,1,-4,0
10.816,1,141,1,-5,0
10.827,1,135,1,-24,0
10.837,1,139,1,-19,0
10.847,1,131,1,-25,0
10.855,1,122,1,-24,0
10.868,1,117,1,-12,0
10.876,1,115,1,-12,0
10.886,1,118,1,-8,0
10.896,1,124,1,-5,0
10.906,1,122,1,-20,2
10.917,1,121,1,-20,2
10.925,1,124,1,-14,2
10.937,1,112,1,-20,2
10.947,1,116,1,-1,2
10.956,1,119,1,8,2
10.968,1,113,1,-1,2
10.981,1,124,1,9,2
10.988,1,131,1,-6,2
10.996,1,123,1,-25,2
11.007,1,134,1,-12,0
11.017,1,131,1,-22,0
11.027,1,120,1,-23,0
11.038,1,124,1,-2,0
11.046,1,120,1,-10,0
11.056,1,108,1,-21,0
11.066,1,119,1,-9,0
11.079,1,114,1,-33,0
11.091,1,122,1,-29,0
11.098,1,127,1,-20,0
11.107,1,125,1,-26,0
11.117,1,130,1,-12,0
11.126,1,132,1,-5,0
11.140,1,119,1,-12,0
11.154,1,126,1,-6,0
11.163,1,127,1,-14,0
11.171,1,120,1,-24,0
11.176,1,129,1,-8,0
11.187,1,123,1,-17,0
11.197,1,122,1,-7,0
11.207,1,124,1,4,0
11.216,1,124,1,-5,0
11.226,1,119,1,-8,0
11.237,1,125,1,-8,0
11.246,1,118,1,-24,0
11.256,1,123,1,-19,0
11.266,1,124,1,-14,0
11.277,1,125,1,-16,0
11.285,1,125,1,-9,0
11.297,1,123,1,-11,0
11.306,1,117,1,-12,2
11.316,1,120,1,-8,2
11.328,1,119,1,-17,2
11.343,1,127,1,-8,2
11.349,1,130,1,-8,2
11.357,1,132,1,-8,2
11.365,1,129,1,-6,2
11.377,1,125,1,-7,2
11.386,1,121,1,-11,2
11.396,1,124,1,-6,2
11.406,1,125,1,-13,0
11.416,1,127,1,-9,0
11.426,1,127,1,-12,0
11.437,1,123,1,-12,0
11.446,1,122,1,-9,0
11.455,1,114,1,-12,0
11.467,1,113,1,-16,0
11.477,1,117,1,-6,0
11.486,1,112,1,-22,0
11.496,1,115,1,-18,0
11.507,1,124,1,-7,0
11.516,1,123,1,-14,0
11.526,1,125,1,-12,0
11.537,1,133,1,-2,0
11.546,1,127,1,-16,0
11.556,1,133,1,-14,0
11.566,1,133,1,-13,0
11.576,1,129,1,-17,0
11.586,1,135,1,-4,0
11.596,1,134,1,-3,0
11.606,1,128,1,-6,0
11.619,1,127,1,-5,0
11.631,1,124,1,-16,0
11.638,1,120,1,-20,0
11.646,1,121,1,-17,0
11.656,1,111,1,-29,0
11.666,1,114,1,-20,0
11.676,1,116,1,-12,0
11.686,1,115,1,-23,0
11.696,1,116,1,-20,0
11.706,1,126,1,-12,0
11.715,1,120,1,-24,0
11.726,1,125,1,-15,0
11.738,1,126,1,-12,0
11.746,1,126,1,-15,0
11.756,1,127,1,-4,0
11.766,1,129,1,0,0
11.776,1,124,1,-6,0
11.786,1,122,1,-6,0
11.797,1,118,1,-16,0
11.806,1,115,1,-30,0
11.817,1,114,1,-30,0
11.826,1,113,1,-31,0
11.838,1,116,1,-23,0
11.846,1,119,1,-8,0
11.856,1,120,1,-3,0
11.866,1,119,1,-7,0
11.876,1,118,1,-12,0
11.887,1,121,1,-19,0
11.897,1,121,1,-29,0
11.907,1,123,1,-22,0
11.916,1,122,1,-17,0
11.926,1,124,1,-4,0
11.936,1,118,1,-1,0
11.946,1,119,1,-1,0
11.956,1,116,1,-9,0
11.966,1,119,1,-17,0
11.976,1,118,1,-31,0
11.986,1,125,1,-33,0
11.998,1,120,1,-32,0
12.006,1,121,1,-26,0
12.020,1,124,1,-11,0
12.034,1,123,1,-1,0
12.040,1,117,1,-5,0
12.047,1,123,1,-3,0
12.055,1,121,1,-15,0
12.066,1,118,1,-22,0
12.076,1,117,1,-21,0
12.086,1,118,1,-15,0
12.096,1,118,1,-12,0
12.106,1,124,1,-5,0
12.116,1,128,1,-8,0
12.127,1,132,1,-13,0
12.140,1,131,1,-19,0
12.150,1,125,1,-24,0
12.163,1,122,1,-20,0
12.170,1,115,1,-24,0
12.177,1,113,1,-21,0
12.187,1,119,1,-13,0
12.196,1,124,1,-16,0
12.207,1,122,1,-18,2
12.216,1,124,1,-13,2
12.227,1,119,1,-19,2
12.237,1,117,1,-17,2
12.247,1,121,1,-11,2
12.257,1,123,1,-14,2
12.266,1,127,1,-11,2
12.278,1,129,1,-8,2
12.286,1,126,1,-13,2
12.296,1,124,1,-10,2
12.305,1,121,1,-12,2
12.317,1,118,1,-17,2
12.327,1,122,1,-17,2
12.336,1,125,1,-17,2
12.346,1,123,1,-22,2
12.356,1,123,1,-24,2
12.366,1,120,1,-24,2
12.376,1,119,1,-19,2
12.387,1,114,1,-26,2
12.395,1,119,1,-21,2
12.406,1,120,1,-21,0
12.416,1,123,1,-25,0
12.427,1,128,1,-22,0
12.436,1,134,1,-12,0
12.446,1,129,1,-17,0
12.456,1,126,1,-7,0
12.466,1,123,1,-6,0
12.476,1,119,1,-15,0
12.485,1,120,1,-17,0
12.496,1,116,1,-28,0
12.507,1,124,1,-32,0
12.516,1,129,1,-24,0
12.526,1,124,1,-33,0
12.536,1,126,1,-25,0
12.547,1,132,1,-19,0
12.557,1,118,1,-37,0
12.565,1,124,1,-32,0
12.575,1,126,1,-23,0
12.586,1,120,1,-33,0
12.596,1,122,1,-22,0
12.606,1,126,1,-12,0
12.616,1,120,1,-22,0
12.626,1,124,1,-16,0
12.637,1,118,1,-31,0
12.647,1,119,1,-30,0
12.657,1,131,1,-18,0
12.666,1,122,1,-28,0
12.677,1,122,1,-21,0
12.686,1,129,1,-3,0
12.696,1,120,1,-16,0
12.706,1,117,1,-9,0
12.716,1,124,1,-8,0
12.726,1,120,1,-22,0
12.738,1,121,1,-21,0
12.747,1,124,1,-20,0
12.756,1,116,1,-31,0
12.766,1,115,1,-24,0
12.776,1,114,1,-24,0
12.786,1,120,1,-20,0
12.797,1,121,1,-21,0
12.806,1,126,1,-22,0
12.817,1,129,1,-23,0
12.825,1,132,1,-20,0
12.837,1,125,1,-20,0
12.846,1,120,1,-21,0
12.856,1,119,1,-17,0
12.867,1,114,1,-15,0
12.877,1,105,1,-22,0
12.886,1,112,1,-15,0
12.896,1,111,1,-12,0
12.907,1,104,1,-19,2
12.915,1,112,1,-7,2
12.926,1,118,1,-11,2
12.936,1,111,1,-20,2
12.947,1,122,1,-5,2
12.956,1,121,1,-10,2
12.966,1,119,1,-16,2
12.977,1,121,1,-5,2
12.987,1,114,1,-15,2
12.997,1,113,1,-17,2
13.005,1,118,1,-10,2
13.020,1,108,1,-20,2
13.031,1,110,1,-13,2
13.037,1,115,1,-12,2
13.046,1,112,1,-22,2
13.057,1,116,1,-9,2
13.066,1,110,1,-17,2
13.076,1,108,1,-18,2
13.086,1,113,1,-6,2
13.097,1,107,1,-10,2
13.106,1,105,1,-10,0
13.116,1,121,1,4,0
13.126,1,110,1,-13,0
13.138,1,112,1,-9,0
13.146,1,113,1,-10,0
13.156,1,106,1,-24,0
13.166,1,109,1,-11,0
13.176,1,110,1,-13,0
13.187,1,108,1,-18,0
13.196,1,117,1,-8,0
13.208,1,118,1,-18,0
13.216,1,119,1,-21,0
13.226,1,127,1,-9,0
13.237,1,114,1,-18,0
13.246,1,115,1,-7,0
13.256,1,116,1,0,0
13.267,1,108,1,-9,0
13.277,1,108,1,6,0
13.286,1,114,1,-1,0
13.297,1,104,1,-13,0
13.306,1,113,1,5,0
13.317,1,101,1,-8,0
13.326,1,105,1,-9,0
13.337,1,112,1,9,0
13.345,1,107,1,-3,0
13.356,1,105,1,-1,0
13.366,1,120,1,12,0
13.376,1,112,1,-8,0
13.386,1,111,1,-4,0
13.396,1,119,1,3,0
13.407,1,111,1,-9,0
13.416,1,111,1,1,0
13.427,1,111,1,0,0
13.437,1,108,1,-9,0
13.447,1,113,1,2,0
13.456,1,113,1,-6,0
13.466,1,108,1,-14,0
13.476,1,110,1,0,0
13.487,1,105,1,0,0
13.496,1,99,1,1,0
13.506,1,103,1,13,0
13.519,1,102,1,13,0
13.531,1,101,1,14,0
13.537,1,103,1,16,0
13.546,1,106,1,11,0
13.556,1,102,1,8,0
13.566,1,100,1,1,0
13.576,1,102,1,-4,0
13.586,1,104,1,-13,0
13.596,1,106,1,-15,0
13.607,1,110,1,-11,0
13.618,1,111,1,-7,0
13.627,1,111,1,0,0
13.638,1,104,1,10,0
13.647,1,99,1,11,0
13.656,1,98,1,16,0
13.666,1,95,1,11,0
13.676,1,92,1,3,0
13.686,1,99,1,10,0
13.697,1,100,1,12,0
13.706,1,99,1,15,1
13.716,1,100,1,25,1
13.728,1,100,1,21,1
13.737,1,105,1,19,1
13.746,1,106,1,9,1
13.757,1,101,1,-11,1
13.766,1,106,1,-8,1
13.776,1,107,1,1,1
13.787,1,97,1,-2,1
13.797,1,97,1,21,1
13.806,1,97,1,23,1
13.816,1,94,1,16,1
13.826,1,96,1,18,1
13.836,1,95,1,6,1
13.846,1,95,1,0,1
13.856,1,106,1,18,1
13.867,1,95,1,17,1
13.876,1,105,1,37,1
13.886,1,106,1,43,1
13.896,1,103,1,32,1
13.906,1,97,1,29,0
13.916,1,107,1,24,0
13.926,1,92,1,1,0
13.936,1,99,1,12,0
13.946,1,94,1,11,0
13.957,1,96,1,15,0
13.966,1,99,1,29,0
13.977,1,99,1,27,0
13.986,1,97,1,22,0
13.996,1,102,1,25,0
14.006,1,96,1,12,1
14.016,1,96,1,12,1
14.026,1,97,1,19,1
14.037,1,97,1,26,1
14.046,1,95,1,34,1
14.057,1,96,1,35,1
14.066,1,96,1,32,1
14.076,1,99,1,29,1
14.087,1,96,1,15,1
14.096,1,96,1,17,1
14.106,1,96,1,23,1
14.116,1,92,1,22,1
14.130,1,92,1,24,1
14.143,1,96,1,23,1
14.149,1,101,1,19,1
14.156,1,103,1,12,1
14.166,1,99,1,9,1
14.176,1,97,1,17,1
14.186,1,93,1,24,1
14.197,1,87,1,29,1
14.207,1,85,1,35,1
14.217,1,86,1,35,1
14.227,1,87,1,37,1
14.236,1,90,1,32,1
14.246,1,87,1,22,1
14.256,1,90,1,29,1
14.266,1,89,1,29,1
14.276,1,89,1,21,1
14.287,1,91,1,34,1
14.295,1,90,1,34,1
14.307,1,90,1,29,1
14.316,1,95,1,30,1
14.326,1,91,1,22,1
14.338,1,89,1,17,1
14.346,1,91,1,19,1
14.356,1,87,1,17,1
14.366,1,89,1,34,1
14.375,1,87,1,38,1
14.386,1,84,1,37,1
14.396,1,87,1,44,1
14.408,1,89,1,39,1
14.416,1,90,1,30,1
14.426,1,95,1,35,1
14.437,1,95,1,32,1
14.447,1,96,1,46,1
14.456,1,95,1,49,1
14.467,1,89,1,47,1
14.476,1,94,1,59,1
14.486,1,93,1,49,1
14.496,1,92,1,34,1
14.506,1,103,1,46,1
14.516,1,98,1,31,1
14.527,1,89,1,25,1
14.537,1,99,1,45,1
14.546,1,94,1,39,1
14.556,1,89,1,38,1
14.566,1,102,1,57,1
14.577,1,94,1,31,1
14.586,1,99,1,37,1
14.596,1,99,1,44,1
14.606,1,89,1,27,1
14.617,1,90,1,36,1
14.627,1,100,1,56,1
14.637,1,89,1,47,1
14.646,1,98,1,61,1
14.656,1,101,1,60,1
14.667,1,94,1,47,1
14.676,1,106,1,58,1
14.686,1,102,1,43,1
14.696,1,102,1,36,1
14.706,1,107,1,54,1
14.715,1,106,1,51,1
14.726,1,103,1,54,1
14.736,1,111,1,61,1
14.746,1,99,1,48,1
14.756,1,110,1,51,1
14.767,1,112,1,48,1
14.776,1,101,1,30,1
14.786,1,110,1,50,1
14.797,1,108,1,44,1
14.806,1,99,1,39,1
14.817,1,105,1,52,1
14.826,1,111,1,50,1
14.837,1,104,1,42,1
14.850,1,116,1,55,1
14.862,1,109,1,42,1
14.869,1,111,1,49,1
14.877,1,114,1,59,1
14.886,1,112,1,48,1
14.897,1,114,1,57,1
14.906,1,122,1,59,1
14.916,1,119,1,48,1
14.926,1,120,1,44,1
14.938,1,118,1,39,1
14.947,1,118,1,33,1
14.957,1,121,1,41,1
14.966,1,118,1,45,1
14.977,1,118,1,51,1
14.987,1,119,1,57,1
14.997,1,125,1,61,1
15.006,1,123,1,56,1
15.016,1,128,1,49,1
15.026,1,127,1,46,1
15.037,1,132,1,50,1
15.046,1,124,1,44,1
15.057,1,132,1,57,1
15.066,1,134,1,57,1
15.077,1,141,1,57,1
15.086,1,144,1,56,1
15.096,1,150,1,52,1
15.106,1,144,1,39,1
15.117,1,146,1,43,1
15.127,1,143,1,38,1
15.137,1,142,1,37,1
15.147,1,144,1,44,1
15.157,1,148,1,47,1
15.168,1,147,1,46,1
15.178,1,147,1,49,1
15.186,1,145,1,42,1
15.196,1,146,1,42,1
15.206,1,148,1,43,1
15.217,1,148,1,35,1
15.226,1,149,1,37,1
15.242,1,154,1,46,1
15.253,1,151,1,37,1
15.260,1,154,1,38,1
15.267,1,155,1,39,1
15.278,1,156,1,30,1
15.286,1,153,1,25,1
15.298,1,156,1,28,1
15.307,1,149,1,21,1
15.317,1,147,1,25,1
15.326,1,147,1,29,1
15.337,1,146,1,20,1
15.346,1,147,1,19,1
15.356,1,149,1,15,1
15.366,1,152,1,10,1
15.376,1,151,1,8,1
15.387,1,154,1,14,1
15.396,1,154,1,22,1
15.407,1,152,1,25,1
15.417,1,151,1,20,1
15.426,1,152,1,18,1
15.436,1,149,1,13,1
15.446,1,146,1,-4,1
15.456,1,148,1,-5,1
15.466,1,147,1,-6,1
15.477,1,149,1,0,1
15.486,1,150,1,2,1
15.497,1,148,1,5,1
15.507,1,146,1,3,1
15.516,1,142,1,1,1
15.526,1,139,1,-4,1
15.537,1,137,1,0,1
15.547,1,138,1,-3,1
15.557,1,140,1,2,1
15.566,1,141,1,8,1
15.575,1,136,1,0,1
15.585,1,139,1,-3,1
15.596,1,137,1,-5,1
15.608,1,139,1,-13,1
15.616,1,144,1,-11,1
15.626,1,146,1,-7,1
15.636,1,145,1,-5,1
15.647,1,141,1,-5,1
15.657,1,135,1,-7,1
15.666,1,129,1,-17,1
15.676,1,130,1,-18,1
15.686,1,127,1,-26,1
15.697,1,132,1,-17,1
15.706,1,128,1,-13,1
15.716,1,126,1,-5,1
15.726,1,127,1,0,1
15.736,1,124,1,-6,1
15.747,1,126,1,-14,1
15.755,1,130,1,-21,1
15.766,1,136,1,-24,1
15.776,1,133,1,-24,1
15.786,1,131,1,-15,1
15.796,1,128,1,-4,1
15.806,1,126,1,4,1
15.817,1,122,1,-1,1
15.827,1,121,1,-10,1
15.837,1,122,1,-26,1
15.847,1,121,1,-40,1
15.858,1,119,1,-45,1
15.866,1,116,1,-37,1
15.876,1,117,1,-16,1
15.887,1,115,1,0,1
15.896,1,115,1,4,1
15.907,1,120,1,0,1
15.917,1,124,1,-18,1
15.927,1,121,1,-40,1
15.937,1,122,1,-43,1
15.947,1,118,1,-38,1
15.956,1,116,1,-20,1
15.967,1,110,1,-2,1
15.976,1,106,1,-5,1
15.987,1,110,1,-4,1
15.996,1,111,1,-19,1
16.007,1,111,1,-35,1
16.015,1,116,1,-36,1
16.026,1,114,1,-33,1
16.038,1,113,1,-25,1
16.046,1,117,1,-11,1
16.057,1,107,1,-18,1
16.067,1,112,1,-10,1
16.077,1,115,1,-16,1
16.087,1,112,1,-30,1
16.095,1,111,1,-31,1
16.106,1,120,1,-27,1
16.117,1,111,1,-34,1
16.127,1,111,1,-19,1
16.137,1,106,1,-17,1
16.147,1,105,1,-13,1
16.157,1,107,1,-12,1
16.167,1,109,1,-20,1
16.177,1,115,1,-16,1
16.187,1,115,1,-22,1
16.196,1,111,1,-26,1
16.210,1,114,1,-16,1
16.224,1,110,1,-18,1
16.232,1,106,1,-19,1
16.238,1,114,1,-7,1
16.246,1,112,1,-15,1
16.257,1,113,1,-11,1
16.267,1,118,1,-6,1
16.277,1,114,1,-14,1
16.287,1,117,1,-2,1
16.297,1,114,1,-6,1
16.306,1,106,1,-14,1
16.316,1,111,1,-7,1
16.327,1,110,1,-17,1
16.337,1,110,1,-28,1
16.347,1,119,1,-16,1
16.357,1,118,1,-27,1
16.367,1,116,1,-22,1
16.377,1,122,1,-10,1
16.387,1,105,1,-22,1
16.396,1,112,1,-9,1
16.407,1,119,1,-3,1
16.417,1,106,1,-24,1
16.427,1,118,1,-4,1
16.437,1,128,1,-5,1
16.447,1,120,1,-11,1
16.457,1,125,1,5,1
16.466,1,133,1,3,1
16.478,1,125,1,-16,1
16.487,1,134,1,-4,1
16.496,1,132,1,-20,1
16.507,1,129,1,-28,1
16.517,1,136,1,-14,1
16.526,1,131,1,-23,1
16.537,1,125,1,-18,1
16.546,1,129,1,-10,1
16.556,1,125,1,-17,1
16.566,1,130,1,-17,1
16.576,1,131,1,-12,1
16.587,1,130,1,-21,1
16.597,1,134,1,-9,1
16.607,1,135,1,-6,1
16.617,1,130,1,-6,1
16.631,1,136,1,7,1
16.642,1,141,1,1,1
16.647,1,138,1,-7,1
16.656,1,142,1,-5,1
16.667,1,142,1,-13,1
16.676,1,140,1,-20,1
16.686,1,146,1,-10,1
16.697,1,144,1,-18,1
16.707,1,146,1,-11,1
16.718,1,143,1,-5,1
16.727,1,141,1,-8,1
16.736,1,135,1,-6,1
16.746,1,136,1,-8,1
16.756,1,136,1,-13,1
16.767,1,149,1,-12,1
16.777,1,150,1,-12,1
16.786,1,151,1,-14,1
16.796,1,155,1,-3,1
16.806,1,152,1,-8,1
16.818,1,146,1,-4,1
16.826,1,145,1,-7,1
16.837,1,142,1,-18,1
16.847,1,142,1,-20,1
16.856,1,144,1,-22,1
16.866,1,143,1,-28,1
16.877,1,146,1,-20,1
16.886,1,146,1,-18,1
16.896,1,144,1,-23,1
16.906,1,145,1,-16,1
16.916,1,145,1,-21,1
16.929,1,145,1,-23,1
16.941,1,150,1,-14,1
16.949,1,155,1,-9,1
16.957,1,156,1,-6,1
16.967,1,151,1,-4,1
16.977,1,152,1,-5,1
16.986,1,148,1,-16,1
16.996,1,144,1,-23,1
17.007,1,140,1,-27,1
17.017,1,141,1,-27,1
17.026,1,140,1,-23,1
17.041,1,144,1,-11,1
17.052,1,139,1,-14,1
17.057,1,140,1,-18,1
17.067,1,145,1,-24,1
17.076,1,148,1,-35,1
17.087,1,144,1,-44,1
17.096,1,148,1,-41,1
17.107,1,149,1,-34,1
17.117,1,147,1,-16,1
17.127,1,138,1,-17,1
17.137,1,141,1,-13,1
17.147,1,146,1,-6,1
17.157,1,145,1,-21,1
17.167,1,147,1,-28,1
17.177,1,153,1,-24,1
17.187,1,148,1,-30,1
17.197,1,146,1,-20,1
17.207,1,139,1,-15,1
17.217,1,134,1,-23,1
17.227,1,130,1,-26,1
17.237,1,130,1,-31,1
17.248,1,125,1,-46,1
17.257,1,131,1,-39,1
17.267,1,134,1,-37,1
17.277,1,132,1,-29,1
17.287,1,135,1,-24,1
17.297,1,136,1,-25,1
17.306,1,135,1,-27,1
17.317,1,135,1,-31,1
17.328,1,137,1,-38,1
17.338,1,139,1,-32,1
17.346,1,137,1,-32,1
17.357,1,131,1,-37,1
17.367,1,135,1,-24,1
17.377,1,133,1,-28,1
17.387,1,132,1,-32,1
17.397,1,134,1,-31,1
17.406,1,132,1,-44,1
17.416,1,126,1,-49,1
17.426,1,127,1,-42,1
17.436,1,119,1,-46,1
17.446,1,120,1,-33,1
17.457,1,121,1,-20,1
17.466,1,119,1,-26,1
17.481,1,124,1,-11,1
17.491,1,125,1,-27,1
17.497,1,120,1,-44,1
17.507,1,132,1,-28,1
17.517,1,126,1,-44,1
17.529,1,123,1,-46,1
17.538,1,128,1,-25,1
17.547,1,121,1,-38,1
17.557,1,121,1,-39,1
17.567,1,131,1,-25,1
17.577,1,123,1,-54,1
17.586,1,122,1,-48,1
17.596,1,129,1,-30,1
17.608,1,114,1,-46,1
17.620,1,118,1,-29,1
17.634,1,112,1,-18,1
17.640,1,104,1,-27,1
17.647,1,105,1,-20,1
17.657,1,110,1,-24,1
17.666,1,111,1,-28,1
17.676,1,121,1,-25,1
17.687,1,127,1,-30,1
17.697,1,131,1,-28,1
17.707,1,133,1,-26,1
17.716,1,120,1,-38,1
17.727,1,117,1,-33,1
17.737,1,120,1,-28,1
17.747,1,114,1,-41,1
17.757,1,118,1,-35,1
17.768,1,122,1,-35,1
17.776,1,119,1,-37,1
17.786,1,113,1,-34,1
17.796,1,116,1,-26,1
17.807,1,112,1,-23,2
17.817,1,115,1,-16,2
17.827,1,116,1,-21,2
17.837,1,120,1,-30,2
17.846,1,118,1,-37,2
17.856,1,116,1,-41,2
